30120294,14280,JOPA1,USC00014280,JOPPA 1SW,UNITED,STATES,AL,CULLMAN,2,APPALACHIAN MOUNTAINS,34.2935,-86.5709,DDddddd,1029,FEET,-6,SOUTHERN,HUN,Y,
20000184,14502,LFYA1,USC00014502,LAFAYETTE 2W,UNITED,STATES,AL,CHAMBERS,5,PIEDMONT PLATEAU,32.9069,-85.4336,DDddddd,740,FEET,-6,SOUTHERN,BMX,Y,
20000235,14619,LEDA1,USC00014619,LEEDS,UNITED,STATES,AL,JEFFERSON,2,APPALACHIAN MOUNTAINS,33.5228,-86.58,DDddddd,600,FEET,-6,SOUTHERN,BMX,Y,
20000147,15121,MRJA1,USC00015121,MARION JUNCTION 2 NE,UNITED,STATES,AL,DALLAS,6,PRAIRIE,32.4715,-87.2313,DDddddd,200,FEET,-6,SOUTHERN,BMX,Y,
20000379,15131,TLLA1,,MARTIN DAM,UNITED,STATES,AL,ELMORE,5,PIEDMONT PLATEAU,32.66667,-85.91667,DDMMSS,340,FEET,-6,SOUTHERN,BMX,Y,
20000120,15172,MATA1,USC00015172,MATHEWS,UNITED,STATES,AL,MONTGOMERY,6,PRAIRIE,32.2603,-86.0003,DDddddd,190,FEET,-6,SOUTHERN,BMX,Y,
20000104,15397,MDWA1,USC00015397,MIDWAY,UNITED,STATES,AL,BULLOCK,6,PRAIRIE,32.03474,-85.47396,DDddddd,412,FEET,-6,SOUTHERN,BMX,Y,Y
20000109,15420,MRFA1,USC00015420,MILLERS FERRY L&D,UNITED,STATES,AL,WILCOX,7,COASTAL PLAIN,32.1002,-87.3982,DDddddd,115,FEET,-6,SOUTHERN,MOB,Y,
20000238,15435,MLPA1,USC00015435,MILLPORT 2 E,UNITED,STATES,AL,LAMAR,3,UPPER PLAINS,33.575,-88.0344,DDdddd,275,FEET,-6,SOUTHERN,BMX,Y,
20000021,15478,MOB,USW00013894,MOBILE REGIONAL AP,UNITED,STATES,AL,MOBILE,8,GULF,30.68833,-88.24556,DDMMSS,215,FEET,-6,SOUTHERN,MOB,Y,Y
20000201,15537,MTVA1,USC00015537,MONTEVALLO,UNITED,STATES,AL,SHELBY,4,EASTERN VALLEY,33.098,-86.8658,DDdddd,410,FEET,-6,SOUTHERN,BMX,Y,
20000136,15545,MGMA1,,MONTGOMERY,UNITED,STATES,AL,MONTGOMERY,6,PRAIRIE,32.39222,-86.3175,DDMMSS,103,FEET,-6,SOUTHERN,BMX,Y,
20000127,15550,MGM,USW00013895,MONTGOMERY AP ASOS,UNITED,STATES,AL,MONTGOMERY,6,PRAIRIE,32.2997,-86.4075,DDMMSS,202,FEET,-6,SOUTHERN,BMX,Y,Y
30000447,15553,MONA1,USC00015553,MONTGOMERY 6SW,UNITED,STATES,AL,MONTGOMERY,6,PRAIRIE,32.26,-86.218,DDddddd,225,FEET,-6,SOUTHERN,BMX,Y,Y
20000300,15635,MOUA1,USC00015635,MOULTON 2,UNITED,STATES,AL,LAWRENCE,1,NORTHERN VALLEY,34.4884,-87.299,DDddddd,622,FEET,-6,SOUTHERN,HUN,Y,
20000193,15658,MDVA1,USC00015658,MOUNDVILLE,UNITED,STATES,AL,HALE,6,PRAIRIE,32.9963,-87.632,DDddddd,120,FEET,-6,SOUTHERN,BMX,Y,
10000572,15749,MSL,USW00013896,MUSCLE SHOALS AP,UNITED,STATES,AL,COLBERT,1,NORTHERN VALLEY,34.7441,-87.5997,DDMMSS,540,FEET,-6,SOUTHERN,HUN,Y,Y
30071741,15751,MWPA1,USC00015751,MUSCLE SHOALS WTP,UNITED,STATES,AL,COLBERT,1,NORTHERN VALLEY,34.7586,-87.6411,DDdddd,540,FEET,-6,SOUTHERN,HUN,Y,
30109740,16001,OMNA1,USC00016001,OAKMAN,UNITED,STATES,AL,WALKER,3,UPPER PLAINS,33.72222,-87.38306,DDddddd,360,FEET,-6,SOUTHERN,BMX,Y,
20000262,16121,ONEA1,USC00016121,ONEONTA,UNITED,STATES,AL,BLOUNT,2,APPALACHIAN MOUNTAINS,33.9265,-86.42116,DDddddd,1100,FEET,-6,SOUTHERN,BMX,Y,
20000161,16129,OPLA1,USC00016129,OPELIKA,UNITED,STATES,AL,LEE,5,PIEDMONT PLATEAU,32.6592,-85.4492,DDddddd,640,FEET,-6,SOUTHERN,BMX,Y,
30001734,16196,OXRA1,USC00016196,OWENS CROSS ROADS 3S,UNITED,STATES,AL,MADISON,1,NORTHERN VALLEY,34.5528,-86.445,DDdddd,590,FEET,-6,SOUTHERN,HUN,Y,
20000094,16436,PINA1,USC00016436,PINE APPLE,UNITED,STATES,AL,WILCOX,7,COASTAL PLAIN,31.8812,-86.9865,DDMMSS,265,FEET,-6,SOUTHERN,MOB,Y,
30110244,16760,RAGA1,USC00016760,RAGLAND 2 SSW,UNITED,STATES,AL,ST. CLAIR,4,EASTERN VALLEY,33.7075,-86.18444,DDddddd,480,FEET,-6,SOUTHERN,BMX,Y,
20000219,16847,RFMA1,USC00016847,REFORM,UNITED,STATES,AL,PICKENS,3,UPPER PLAINS,33.37389,-88.00528,DDddddd,230,FEET,-6,SOUTHERN,BMX,Y,
20000359,16988,RBTA1,USC00016988,ROBERTSDALE,UNITED,STATES,AL,BALDWIN,8,GULF,30.5654,-87.7018,DDddddd,161,FEET,-6,SOUTHERN,MOB,Y,
20000181,17020,ROKA1,USC00017020,ROCKFORD 3 ESE,UNITED,STATES,AL,COOSA,5,PIEDMONT PLATEAU,32.8711,-86.1758,DDddddd,600,FEET,-6,SOUTHERN,BMX,Y,
20000204,17025,RKMA1,USC00017025,ROCK MILLS,UNITED,STATES,AL,RANDOLPH,5,PIEDMONT PLATEAU,33.158,-85.2911,DDddddd,750,FEET,-6,SOUTHERN,BMX,Y,
20000305,17131,RUSA1,USC00017131,RUSSELLVILLE NO 2,UNITED,STATES,AL,FRANKLIN,1,NORTHERN VALLEY,34.51,-87.7319,DDMMSS,830,FEET,-6,SOUTHERN,HUN,Y,
10100028,17157,STBA1,USC00017157,SAINT BERNARD,UNITED,STATES,AL,CULLMAN,2,APPALACHIAN MOUNTAINS,34.1736,-86.8133,DDddddd,800,FEET,-6,SOUTHERN,HUN,Y,
20000286,17207,CSMA1,USC00017207,SAND MT SUBSTN,UNITED,STATES,AL,DEKALB,2,APPALACHIAN MOUNTAINS,34.28778,-85.96806,DDMMSS,1190,FEET,-6,SOUTHERN,HUN,Y,
10100029,17304,SCTA1,USC00017304,SCOTTSBORO,UNITED,STATES,AL,JACKSON,2,APPALACHIAN MOUNTAINS,34.6736,-86.0536,DDMMSS,615,FEET,-6,SOUTHERN,HUN,Y,
30000002,17326,SEAA1,USC00017326,SEALE,UNITED,STATES,AL,RUSSELL,7,COASTAL PLAIN,32.4123,-85.1794,DDddddd,400,FEET,-5,SOUTHERN,BMX,Y,
10100030,17366,SELA1,USC00017366,SELMA,UNITED,STATES,AL,DALLAS,6,PRAIRIE,32.411,-87.0144,DDddddd,147,FEET,-6,SOUTHERN,BMX,Y,
30121781,17734,SPRA1,,SPRINGVILLE,UNITED,STATES,AL,ST. CLAIR,4,EASTERN VALLEY,33.76,-86.40062,DDddddd,670,FEET,-6,SOUTHERN,BMX,Y,
20000366,17947,SULA1,USC00017947,SULLIGENT,UNITED,STATES,AL,LAMAR,3,UPPER PLAINS,33.91571,-88.10147,DDddddd,403,FEET,-6,SOUTHERN,BMX,Y,
20000207,17999,SCGA1,USC00017999,SYLACAUGA 4 NE,UNITED,STATES,AL,TALLADEGA,4,EASTERN VALLEY,33.2053,-86.2114,DDddddd,490,FEET,-6,SOUTHERN,BMX,Y,
10100031,18024,TALA1,USC00018024,TALLADEGA,UNITED,STATES,AL,TALLADEGA,4,EASTERN VALLEY,33.4163,-86.135,DDdddd,448,FEET,-6,SOUTHERN,BMX,Y,
20000140,18038,MGYA1,USC00018038,TALLAPOOSA WTR PLT,UNITED,STATES,AL,MONTGOMERY,6,PRAIRIE,32.4392,-86.2025,DDddddd,177,FEET,-6,SOUTHERN,BMX,Y,
20000182,18209,THBA1,USC00018209,THORSBY EXP STN,UNITED,STATES,AL,CHILTON,3,UPPER PLAINS,32.9205,-86.6708,DDddddd,680,FEET,-6,SOUTHERN,BMX,Y,Y
10100033,18323,TOIA1,USC00018323,TROY,UNITED,STATES,AL,PIKE,7,COASTAL PLAIN,31.8075,-85.9722,DDddddd,542,FEET,-6,SOUTHERN,BMX,Y,
30072469,18325,TROA1,,TROY #2,UNITED,STATES,AL,PIKE,7,COASTAL PLAIN,31.8351,-85.9329,DDdddd,554,FEET,-6,SOUTHERN,BMX,,Y
30000615,18380,TUSA1,USC00018380,TUSCALOOSA ACFD,UNITED,STATES,AL,TUSCALOOSA,3,UPPER PLAINS,33.2119,-87.6161,DDddddd,169,FEET,-6,SOUTHERN,BMX,Y,
10000612,18383,TCL,USW00093806,TUSCALOOSA AP ASOS,UNITED,STATES,AL,TUSCALOOSA,3,UPPER PLAINS,33.2119,-87.6161,DDddddd,150,FEET,-6,SOUTHERN,BMX,Y,Y
10100034,18385,TODA1,USC00018385,TUSCALOOSA OLIVER DAM,UNITED,STATES,AL,TUSCALOOSA,3,UPPER PLAINS,33.2097,-87.5936,DDddddd,152,FEET,-6,SOUTHERN,BMX,Y,Y
20000149,18446,UNTA1,USC00018446,UNIONTOWN,UNITED,STATES,AL,HALE,6,PRAIRIE,32.5505,-87.5309,DDdddd,165,FEET,-6,SOUTHERN,BMX,Y,
10100037,18469,VYHA1,USC00018469,VALLEY HEAD,UNITED,STATES,AL,DEKALB,2,APPALACHIAN MOUNTAINS,34.5686,-85.6063,DDMMSS,1121,FEET,-6,SOUTHERN,HUN,Y,
